B2,0.08630000055,0.0877000019,0.08780000359,0.0869999975,0.08709999919,0.08749999851,0.08829999715,0.08850000054,0.08860000223,0.08850000054,0.08850000054,0.08829999715,0.08829999715,0.08810000122,0.0877000019,0.08799999952,0.08789999783,0.0877000019,0.08730000257,0.08739999682,0.08739999682,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08720000088,0.08720000088,0.08720000088,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08720000088,0.08709999919,0.08709999919,0.08720000088,0.08720000088,0.08709999919,0.08730000257,0.08720000088,0.0869999975,0.08730000257,0.08730000257,0.08720000088,0.08709999919,0.08730000257,0.08709999919,0.08730000257,0.08709999919,0.08709999919,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08709999919,0.08709999919,0.08709999919,0.08720000088,0.08730000257,0.08720000088,0.08730000257,0.08739999682,0.08749999851,0.08749999851,0.0877000019,0.08780000359,0.08780000359,0.08799999952,0.08789999783,0.08780000359,0.08789999783,0.0876000002,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08720000088,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08720000088,0.08730000257,0.08730000257
B3,0.0869999975,0.08690000325,0.08709999919,0.08730000257,0.08739999682,0.08749999851,0.0876000002,0.08780000359,0.08789999783,0.08789999783,0.08799999952,0.08799999952,0.08799999952,0.08810000122,0.08810000122,0.08820000291,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08820000291,0.08820000291,0.08820000291,0.08810000122,0.08820000291,0.08820000291,0.08820000291,0.08810000122,0.08799999952,0.08810000122,0.08820000291,0.08810000122,0.08810000122,0.08810000122,0.08820000291,0.08810000122,0.08810000122,0.08820000291,0.08820000291,0.08810000122,0.08820000291,0.08820000291,0.08810000122,0.08820000291,0.08820000291,0.08820000291,0.08810000122,0.08810000122,0.08829999715,0.08810000122,0.08810000122,0.08799999952,0.08810000122,0.08799999952,0.08799999952,0.08799999952,0.08810000122,0.08799999952,0.08799999952,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08820000291,0.08799999952,0.08799999952,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08799999952,0.08799999952,0.08810000122,0.08810000122,0.08799999952,0.08810000122,0.08810000122,0.08799999952,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08820000291,0.08810000122,0.08820000291
B4,0.08739999682,0.08709999919,0.08709999919,0.08730000257,0.08749999851,0.0877000019,0.08780000359,0.08799999952,0.08820000291,0.08860000223,0.08810000122,0.08810000122,0.08820000291,0.08820000291,0.08820000291,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08850000054,0.08860000223,0.08850000054,0.08860000223,0.08860000223,0.08860000223,0.08860000223,0.08860000223,0.08860000223,0.08889999986,0.08869999647,0.08869999647,0.08869999647,0.08879999816,0.08879999816,0.08910000324,0.08900000155,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08900000155,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08900000155,0.08889999986,0.08889999986,0.08889999986,0.08879999816,0.08889999986,0.08900000155,0.08889999986,0.08900000155,0.08889999986,0.08919999748,0.08889999986,0.08910000324,0.08900000155,0.08889999986,0.08889999986,0.08889999986,0.08900000155,0.08910000324,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08900000155,0.08879999816,0.08889999986,0.08879999816,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08919999748,0.08889999986,0.08889999986
B5,0.08749999851,0.0876000002,0.08780000359,0.08789999783,0.08799999952,0.08810000122,0.08820000291,0.08850000054,0.08860000223,0.08860000223,0.08850000054,0.08839999884,0.08850000054,0.08850000054,0.08850000054,0.08850000054,0.08850000054,0.08860000223,0.08860000223,0.08860000223,0.08869999647,0.08869999647,0.08860000223,0.08869999647,0.08869999647,0.08860000223,0.08869999647,0.08869999647,0.08879999816,0.08869999647,0.08869999647,0.08879999816,0.08869999647,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08879999816,0.08879999816,0.08889999986,0.08889999986,0.08879999816,0.08889999986,0.08879999816,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08879999816,0.08889999986,0.08889999986,0.08900000155,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08879999816,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986,0.08889999986
B6,0.08669999987,0.08659999818,0.08680000156,0.08690000325,0.08690000325,0.0869999975,0.08720000088,0.08730000257,0.08739999682,0.08739999682,0.0876000002,0.0877000019,0.08780000359,0.08789999783,0.08789999783,0.08799999952,0.08799999952,0.08799999952,0.08810000122,0.08810000122,0.08810000122,0.08810000122,0.08820000291,0.08810000122,0.08810000122,0.08829999715,0.08820000291,0.08829999715,0.08810000122,0.08820000291,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08839999884,0.08839999884,0.08829999715,0.08850000054,0.08839999884,0.08829999715,0.08839999884,0.08839999884,0.08839999884,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08820000291,0.08820000291,0.08829999715,0.08829999715,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08850000054,0.08820000291,0.08839999884,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08820000291,0.08829999715,0.08820000291,0.08820000291,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08820000291,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715
B7,0.08730000257,0.08720000088,0.08749999851,0.0876000002,0.0876000002,0.0877000019,0.0877000019,0.08780000359,0.08780000359,0.0877000019,0.08780000359,0.0877000019,0.0877000019,0.0877000019,0.0876000002,0.0877000019,0.0876000002,0.08749999851,0.08749999851,0.08749999851,0.08749999851,0.08749999851,0.08739999682,0.08749999851,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08730000257,0.08730000257,0.08739999682,0.08739999682,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08730000257,0.08730000257,0.08739999682,0.08730000257,0.08739999682,0.08739999682,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08739999682,0.08739999682,0.08730000257,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08739999682,0.08730000257,0.08739999682,0.08739999682,0.08739999682
B8,0.08810000122,0.08810000122,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08850000054,0.08850000054,0.08850000054,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08820000291,0.08820000291,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08820000291,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08839999884,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08829999715,0.08839999884,0.08839999884
B9,0.08820000291,0.08810000122,0.08839999884,0.08839999884,0.08850000054,0.08869999647,0.08879999816,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08950000256,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08950000256,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08950000256,0.08940000087,0.08929999918,0.08929999918,0.08919999748,0.08929999918,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08940000087,0.08929999918,0.08929999918,0.08919999748,0.08929999918,0.08950000256,0.08940000087,0.08940000087,0.08940000087,0.08950000256,0.08940000087,0.08950000256,0.08940000087,0.08940000087,0.08950000256,0.08959999681,0.08959999681,0.08959999681,0.08959999681,0.08959999681,0.08959999681,0.0896999985,0.0896999985,0.08950000256,0.08950000256,0.08950000256,0.08950000256,0.08950000256,0.08959999681,0.08950000256,0.08959999681,0.0896999985,0.0896999985,0.0896999985,0.0896999985,0.0896999985,0.08959999681,0.0896999985,0.0896999985,0.08959999681,0.08959999681,0.08950000256,0.08959999681,0.08959999681,0.08959999681,0.08959999681,0.08950000256,0.08950000256,0.08959999681,0.08959999681,0.0896999985,0.0896999985,0.08980000019,0.08959999681,0.08950000256,0.0896999985,0.0896999985,0.08990000188
B10,0.08609999716,0.08609999716,0.08630000055,0.08659999818,0.08799999952,0.08709999919,0.08850000054,0.08850000054,0.08839999884,0.08829999715,0.08850000054,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08839999884,0.08829999715,0.08810000122,0.08780000359,0.0877000019,0.0876000002,0.0877000019,0.08749999851,0.08739999682,0.08730000257,0.08730000257,0.08730000257,0.08739999682,0.08739999682,0.08730000257,0.08749999851,0.08749999851,0.0876000002,0.0876000002,0.08749999851,0.08749999851,0.0876000002,0.0877000019,0.0876000002,0.08749999851,0.0877000019,0.08820000291,0.08889999986,0.08889999986,0.08879999816,0.08810000122,0.08780000359,0.08789999783,0.08850000054,0.08889999986,0.0876000002,0.08789999783,0.08780000359,0.08780000359,0.08860000223,0.08780000359,0.08850000054,0.08799999952,0.08780000359,0.08889999986,0.08780000359,0.0877000019,0.08889999986,0.08789999783,0.08789999783,0.08820000291,0.08879999816,0.0877000019,0.0877000019,0.08869999647,0.0877000019,0.08820000291,0.08799999952,0.08799999952,0.08789999783,0.08780000359,0.08829999715,0.08799999952,0.08789999783,0.08820000291,0.0877000019,0.08799999952,0.08780000359,0.08829999715,0.08780000359,0.08829999715,0.08789999783,0.08780000359,0.08780000359,0.08780000359,0.08820000291,0.08780000359,0.08789999783,0.08850000054,0.08789999783,0.08780000359,0.08810000122
B11,0.08659999818,0.08680000156,0.08820000291,0.08720000088,0.0877000019,0.08789999783,0.08900000155,0.08799999952,0.08799999952,0.08940000087,0.08789999783,0.08879999816,0.08879999816,0.08789999783,0.08950000256,0.08929999918,0.08959999681,0.08730000257,0.08690000325,0.08680000156,0.08820000291,0.0869999975,0.08810000122,0.08789999783,0.08869999647,0.08940000087,0.08889999986,0.08799999952,0.0877000019,0.08720000088,0.08730000257,0.08690000325,0.08669999987,0.08690000325,0.08749999851,0.08789999783,0.08730000257,0.08709999919,0.0869999975,0.08730000257,0.0869999975,0.08749999851,0.08690000325,0.0877000019,0.08690000325,0.08680000156,0.0877000019,0.08690000325,0.08709999919,0.08680000156,0.08739999682,0.08690000325,0.08720000088,0.08690000325,0.08730000257,0.08739999682,0.08720000088,0.08720000088,0.08739999682,0.08680000156,0.0869999975,0.08690000325,0.08690000325,0.08739999682,0.0869999975,0.0876000002,0.08690000325,0.08690000325,0.0869999975,0.0876000002,0.08690000325,0.08690000325,0.08690000325,0.08690000325,0.0877000019,0.08690000325,0.08799999952,0.08690000325,0.08690000325,0.08730000257,0.08730000257,0.08739999682,0.08690000325,0.08690000325,0.08690000325,0.08780000359,0.08739999682,0.0869999975,0.0869999975,0.08690000325,0.08810000122,0.08829999715,0.08749999851,0.08690000325,0.0869999975,0.0869999975,0.08799999952
B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,0.08720000088,0.08720000088,0.08739999682,0.08749999851,0.0876000002,0.08780000359,0.08780000359,0.08810000122,0.08810000122,0.08850000054,0.08850000054,0.08879999816,0.08869999647,0.08889999986,0.08910000324,0.08940000087,0.08950000256,0.08950000256,0.09000000358,0.09019999951,0.09059999883,0.09089999646,0.09130000323,0.09200000018,0.09250000119,0.09340000153,0.09409999847,0.09499999881,0.09610000253,0.09759999812,0.09870000184,0.0997999981,0.1018000022,0.1032000035,0.1049999967,0.1071000025,0.1094999984,0.1123000011,0.1150999963,0.1182999983,0.1213999987,0.1252000034,0.1288000047,0.1332000047,0.1377999932,0.1407999992,0.1447000057,0.1495999992,0.1550000012,0.1605000049,0.1665000021,0.1731999964,0.1800000072,0.1861000061,0.1928000003,0.2002000064,0.2066999972,0.2133000046,0.2208999991,0.2280000001,0.2346999943,0.2414000034,0.2496999949,0.2572000027,0.2646999955,0.2707999945,0.277700007,0.2849999964,0.2924999893,0.2987999916,0.3052999973,0.3131999969,0.3188000023,0.3262000084,0.3328999877,0.3397000134,0.3465999961,0.3529999852,0.3598000109,0.3662999868,0.3709000051,0.3783000112,0.3829999864,0.3889000118,0.3944000006,0.3995000124,0.4036000073,0.4084999859,0.4140999913,0.4185000062,0.4219000041,0.4277000129,0.4325000048,0.4372000098,0.4406999946,0.4445999861,0.4485000074
C3,0.09860000014,0.09899999946,0.1015999988,0.1023000032,0.1010000035,0.1018000022,0.1018000022,0.1030000001,0.1044000015,0.1067000031,0.1084999964,0.1111999974,0.1145000011,0.1181999967,0.1224000007,0.1270000041,0.1324999928,0.1384000033,0.1451999992,0.1521999985,0.1561000049,0.1608999968,0.1667000055,0.173299998,0.1800000072,0.1871999949,0.1941999942,0.2012999952,0.2084999979,0.2154999971,0.2223999947,0.2289000005,0.2355999947,0.2425000072,0.2486000061,0.2547000051,0.261500001,0.2682000101,0.274300009,0.280400008,0.2867000103,0.2919000089,0.2978000045,0.3041999936,0.3095999956,0.3149999976,0.3203000128,0.3258000016,0.3316999972,0.3370000124,0.3416999876,0.3467999995,0.3522999883,0.3567000031,0.3616999984,0.3662999868,0.3709999919,0.3750999868,0.3795000017,0.3826999962,0.3862000108,0.3883999884,0.390899986,0.3921999931,0.3937999904,0.3937000036,0.3935000002,0.3937999904,0.3905999959,0.3882000148,0.385800004,0.3752000034,0.3702999949,0.3693999946,0.3626999855,0.3589999974,0.352699995,0.3463999927,0.3386999965,0.3346999884,0.3316999972,0.332100004,0.3298000097,0.3262000084,0.3262000084,0.3271999955,0.3274999857,0.3262000084,0.3282999992,0.3278999925,0.3278999925,0.3285000026,0.3298999965,0.3348999918,0.3346999884,0.3339000046,0.3368999958
C4,0.09929999709,0.09950000048,0.0997999981,0.1011999995,0.1024999991,0.1036999971,0.1040999964,0.1046999991,0.1050999984,0.1083000004,0.1102000028,0.112499997,0.115699999,0.1196999997,0.124499999,0.1303000003,0.1361999959,0.1422999948,0.1486999989,0.1551000029,0.1587000042,0.1632999927,0.1686999947,0.174999997,0.1811999977,0.1880999953,0.1943999976,0.201700002,0.2083999962,0.2148000002,0.2215999961,0.2280000001,0.2351000011,0.2417999953,0.2486999929,0.256099999,0.2635999918,0.2707999945,0.2775999904,0.2836000025,0.2910000086,0.296600014,0.3025999963,0.3095999956,0.3163000047,0.3219000101,0.328700006,0.3346000016,0.3409000039,0.3463999927,0.3528000116,0.3574999869,0.3630000055,0.368900001,0.3729999959,0.3795000017,0.3842000067,0.3889000118,0.3932999969,0.3971999884,0.402399987,0.4065000117,0.4092000127,0.413199991,0.4169000089,0.4205000103,0.425999999,0.4278999865,0.4314999878,0.4348999858,0.4383000135,0.4417000115,0.4449999928,0.4474000037,0.4507000148,0.4546000063,0.457100004,0.4605999887,0.4634000063,0.4665000141,0.4691999853,0.4727999866,0.476000011,0.4778999984,0.481099993,0.4833999872,0.4860999882,0.4893999994,0.491899997,0.4948999882,0.4970000088,0.4993000031,0.502399981,0.5051000118,0.5080000162,0.5109000206,0.5135999918
C5,0.09799999744,0.09809999913,0.09849999845,0.09899999946,0.09950000048,0.1002999991,0.1006999984,0.1015999988,0.1027000025,0.1044000015,0.1063999981,0.1084999964,0.1108999997,0.1140000001,0.1177999973,0.1220000014,0.1268000007,0.1318999976,0.137500003,0.1435000002,0.148300007,0.1513999999,0.1548999995,0.1600999981,0.1650000066,0.1712000072,0.1764000058,0.1823000014,0.1879999936,0.1938000023,0.1997999996,0.2049999982,0.2116000056,0.2170999944,0.2229000032,0.2295999974,0.2355999947,0.2419999987,0.2477000058,0.2526000142,0.2585999966,0.2635999918,0.2687999904,0.2745000124,0.2799000144,0.2838999927,0.288199991,0.2931999862,0.2969999909,0.3019999862,0.3061999977,0.3098999858,0.3149000108,0.3197999895,0.3239000142,0.3287999928,0.3336000144,0.3379000127,0.3420000076,0.3465000093,0.350699991,0.3538999856,0.3549999893,0.3556999862,0.3556999862,0.3547999859,0.353700012,0.3495000005,0.3454999924,0.3416000009,0.3377000093,0.331099987,0.3239000142,0.3206999898,0.3163000047,0.3111999929,0.3063000143,0.3025000095,0.2994999886,0.2955000103,0.2969000041,0.295599997,0.2949999869,0.2953999937,0.2951999903,0.2958999872,0.2960000038,0.296299994,0.296299994,0.2948000133,0.2960999906,0.2967000008,0.2973999977,0.2978000045,0.2991000116,0.2994999886,0.3009000123
C6,0.1017000005,0.1015999988,0.1018999964,0.1026000008,0.1030000001,0.1032000035,0.1041999981,0.1054999977,0.1071999967,0.1093999967,0.1120000035,0.1159999967,0.1199999973,0.1247000024,0.1295000017,0.1350000054,0.1412999928,0.1476999968,0.1530999988,0.1569000036,0.1605000049,0.165199995,0.1700000018,0.1764999926,0.1823000014,0.1881999969,0.1940000057,0.2002999932,0.207100004,0.2129999995,0.2197999954,0.2257999927,0.2327000052,0.2381000072,0.2437999994,0.2506000102,0.2565999925,0.2637000084,0.2703000009,0.2748000026,0.2813999951,0.2865000069,0.2922999859,0.2976000011,0.3037999868,0.3084999919,0.3129000068,0.3188000023,0.3222000003,0.3273000121,0.3330999911,0.3368999958,0.3409999907,0.3463999927,0.3490000069,0.3537999988,0.3583999872,0.3619999886,0.3662,0.368900001,0.3743000031,0.3765999973,0.3797000051,0.3846000135,0.3878000081,0.390899986,0.3957000077,0.3987999856,0.4018999934,0.4065000117,0.4111000001,0.4163999856,0.4214999974,0.4248000085,0.4296999872,0.4370999932,0.4422000051,0.449000001,0.4548000097,0.4605999887,0.4659000039,0.4720000029,0.4762000144,0.4801999927,0.4842000008,0.4878000021,0.4907999933,0.4963000119,0.5012999773,0.5048000216,0.5052000284,0.507799983,0.5098000169,0.5048999786,0.5105999708,0.507799983,0.5048999786
C7,0.09600000083,0.09610000253,0.09640000015,0.09700000286,0.09740000218,0.09820000082,0.09929999709,0.1001000032,0.1015999988,0.1040999964,0.1054000035,0.1076000035,0.1099999994,0.1128000021,0.1162,0.1198000014,0.123800002,0.1283999979,0.1333000064,0.1388999969,0.1445000023,0.1482000053,0.1516000032,0.1560000032,0.1611000001,0.1669999957,0.1723999977,0.1782999933,0.1844999939,0.190200001,0.1958999932,0.2006999999,0.2065999955,0.2119999975,0.2175000012,0.2241999954,0.2298000008,0.2365999967,0.2421000004,0.2469000071,0.2536999881,0.2583999932,0.2640999854,0.2698000073,0.2754999995,0.2809999883,0.2865000069,0.2921000123,0.2967999876,0.3025000095,0.3084000051,0.3127000034,0.3170999885,0.3235999942,0.3269000053,0.3339000046,0.3382999897,0.3427999914,0.3470999897,0.350699991,0.358099997,0.3623000085,0.3664999902,0.3720999956,0.3758000135,0.3795000017,0.3883000016,0.3910000026,0.3941999972,0.3982999921,0.4029999971,0.4065999985,0.4124000072,0.4142000079,0.4169999957,0.4217000008,0.4232000113,0.4295000136,0.4318000078,0.4352000058,0.4361999929,0.4399000108,0.4456999898,0.4458999932,0.4489000142,0.4496999979,0.4510999918,0.4551999867,0.4564999938,0.4573000073,0.4587000012,0.462199986,0.4645999968,0.4659999907,0.4683000147,0.4695000052,0.4709999859
C8,0.09809999913,0.09820000082,0.09849999845,0.09950000048,0.0997999981,0.1005999967,0.1017000005,0.1027999967,0.1042999998,0.1063999981,0.1084000021,0.1111000031,0.1138999984,0.1174999997,0.1218999997,0.1265999973,0.1316999942,0.1376000047,0.1445000023,0.1500999928,0.1542000026,0.1590999961,0.1647000015,0.1712000072,0.177699998,0.1852000058,0.191200003,0.1982000023,0.2046000063,0.2117999941,0.2179999948,0.2239000052,0.2298000008,0.2360000014,0.2421000004,0.2486999929,0.2542000115,0.2603999972,0.2655000091,0.2698000073,0.2759000063,0.280099988,0.2854000032,0.2910999954,0.2960999906,0.3016000092,0.3064999878,0.3115999997,0.3161000013,0.3210000098,0.3255000114,0.3296999931,0.3337000012,0.3377000093,0.3407000005,0.3438999951,0.3481999934,0.3517999947,0.3538999856,0.3573000133,0.3617999852,0.3652999997,0.3682999909,0.3729999959,0.3761000037,0.3795000017,0.3822999895,0.3851000071,0.3885999918,0.3905000091,0.3903000057,0.3869999945,0.3883000016,0.3876999915,0.3860000074,0.3758000135,0.3765000105,0.3720999956,0.3680000007,0.3659999967,0.3634000123,0.3540000021,0.3519000113,0.3508999944,0.3476999998,0.3476999998,0.3474000096,0.3447000086,0.3470999897,0.3472000062,0.3513999879,0.3553000093,0.3560000062,0.3585000038,0.3555999994,0.3558999896,0.3578999937
C9,0.1018000022,0.1017000005,0.1022000015,0.1027999967,0.1033999994,0.1041999981,0.1054000035,0.1068999991,0.1089999974,0.1115000024,0.1145000011,0.1182999983,0.1221999973,0.1269000024,0.1330000013,0.1391000003,0.1458999962,0.1517000049,0.1560000032,0.1608999968,0.1669999957,0.1731999964,0.1797000021,0.1868000031,0.1940000057,0.201700002,0.2073999941,0.2149000019,0.2210000008,0.2281000018,0.2342000008,0.2398000062,0.2457000017,0.2520000041,0.2583000064,0.2642999887,0.2694999874,0.2752000093,0.2799000144,0.2838999927,0.2901000082,0.293900013,0.2989000082,0.3041000068,0.3088999987,0.3143000007,0.3190000057,0.3246000111,0.3282999992,0.3330999911,0.3379999995,0.342200011,0.3467000127,0.3508999944,0.3542999923,0.3574000001,0.3616999984,0.3637999892,0.3677000105,0.3711999953,0.3761000037,0.3781999946,0.3822999895,0.3862999976,0.3903000057,0.3923000097,0.3957000077,0.3993999958,0.4029999971,0.4041999876,0.4052999914,0.4058000147,0.4063999951,0.4065000117,0.4045999944,0.4061999917,0.4040000141,0.40200001,0.3971000016,0.3869999945,0.3851000071,0.3817000091,0.3754999936,0.3727999926,0.3673999906,0.3662,0.364199996,0.3596999943,0.3609000146,0.3612000048,0.3634000123,0.3662,0.3675000072,0.3671999872,0.3693000078,0.3693999946,0.3738000095
